lrd,lrg,epochs,SR_val,type,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0.0001,0.0001,100.0,,PnL STD,EL,8.0,8.0,0.0119522046297788,0.0076731452718377,0.5032748207337596,3.7843063088279822,0.0447112312959339,0.5797532061186615,0.0079037478535514,0.8351548269581056,0.1648451730418943,False,False,0.0102832242846488,0.006227767560631,7.332530062672865,1.2301600616415935,0.0016432065426545,0.8714676390154968,0.1285323609845031
0.0001,0.0001,100.0,,SR,EL,8.0,8.0,0.0120256086811423,0.0077456254512071,-0.2072331645490933,-1.688089407098315,-0.8698930859564772,0.3495943270819945,-0.0034741348157333,0.5737704918032787,0.4262295081967213,False,False,0.010344467125833,0.0062588341534137,2.3572216673489033,0.3560072489265158,-0.0039393227075329,0.6116681859617138,0.3883318140382862
0.0001,0.0001,100.0,,SR MSE,EL,8.0,8.0,0.057497039437294,0.0560443252325058,-0.8122770164927835,-8.341597499743186,-0.7866775083089441,-0.4260255938973898,-0.0112595629641422,0.0,1.0,False,False,0.0574998036026954,0.0564441978931427,-9.483487228842549,-1.0496272581106123,-0.0036827604651032,0.0,1.0
0.0001,0.0001,100.0,,MSE,EL,8.0,8.0,0.1532378941774368,0.1506032049655914,0.8069280991702314,8.287905656574853,0.7734816565722912,0.4280945266568625,0.009592335464909,1.0,0.0,False,False,0.152321383357048,0.1502233892679214,9.484239977206627,1.049707569580386,-0.0517725414727761,1.0,0.0
0.0001,0.0001,100.0,,BCE,EL,8.0,8.0,0.6245948672294617,0.5711298584938049,-0.1130465608679223,-1.1282653009522374,0.6351000694895658,-0.5565712055122027,-0.0147535014042809,0.9489981785063752,0.0510018214936247,False,False,0.6285912394523621,0.5839742422103882,3.471248584942226,0.3810143644651106,-0.0253662912626573,0.968094804010939,0.031905195989061
0.0001,0.0001,100.0,,PnL,KO,8.0,8.0,0.0075079114176332,0.0046141161583364,0.8362774448123979,2.673031465467642,0.4177258783648612,0.619784261078275,0.0360958432732419,0.4726775956284153,0.5273224043715847,False,False,0.0051750484853982,0.0034644051920622,-0.0063995532691478,-0.0043523629471261,-0.0192623307292232,0.4320875113947128,0.5679124886052871
0.0001,0.0001,100.0,,PnL MSE,KO,8.0,8.0,0.0077542504295706,0.0046715317294001,0.5817571357946437,1.3614700381900229,0.4022708092324863,0.2629899519574222,0.0213199602427985,0.6429872495446266,0.3570127504553734,False,False,0.0051622120663523,0.003418497275561,0.2010216684400165,0.1594633288210406,-0.0095239588365473,0.6107566089334548,0.3892433910665451
0.0001,0.0001,100.0,,PnL MSE STD,KO,8.0,8.0,0.0153375128284096,0.0138714080676436,0.794601642729642,2.142736254928325,-1.681614008674389,1.9233299987664627,0.0601663614898477,0.0127504553734061,0.9872495446265938,False,False,0.0148112401366233,0.0139059303328394,-0.6806371701459815,-0.3237004668465266,-0.0141853155540243,0.0018231540565177,0.9981768459434822
0.0001,0.0001,100.0,,PnL MSE SR,KO,8.0,8.0,0.0084391878917813,0.0053393724374473,1.8066737014173044,9.466931950959134,1.3544859006645338,1.1569483877911162,0.0656563521088586,0.4808743169398907,0.5191256830601093,False,False,0.0059952698647975,0.0041540907695889,3.764047909827128,1.1584238948778622,0.0089153320971863,0.4576116681859617,0.5423883318140383
0.0001,0.0001,100.0,,PnL SR,KO,8.0,8.0,0.0114249112084507,0.0083632552996277,0.8083287783186232,2.875416858912274,1.3037514756294732,-0.1154660173603669,0.0816167808228791,0.802367941712204,0.1976320582877959,False,False,0.0089854151010513,0.0068326164036989,2.1715319581928045,1.0916504254346824,0.0232402607529261,0.8514129443938013,0.1485870556061987
